doi,paper_id,title,authors,published_date,submission_date,article_url,in_scope,qualitative,data,code,data_and_code,neither,data_gated,data_source_apply_at,package_location,path_to_package,coverage_checked,notes,batch
10.15195/v12.a12,SS350,What Are You Talking about? Discussion Frequency of Issues Captured in Common Survey Questions,"Turgut Keskintürk, Kevin Kiley, Stephen Vaisey",2025-04-28,"January 2, 2025",https://sociologicalscience.com/articles-v12-12-256/,Y,N,Y,Y,Y,N,N,,https://osf.io/u8b7v,https://osf.io/u8b7v,"(a) Article page https://sociologicalscience.com/articles-v12-12-256/ — found both Supplemental Materials PDF (https://sociologicalscience.com/download/vol_12/may/supplemental_materials/SocSci_v12_256to276_supp.pdf) and Reproducibility Package line pointing to OSF https://osf.io/u8b7v. (d) OSF API queried directly: node title filter returned node u8b7v exactly matching article title; user filter confirmed author Turgut Keskintürk (OSF id p82nz). Stopped at first actual package URL per instructions; steps (b) full PDF, (c) supplement PDF, and (e) web_search not needed.","Verified via OSF API (node u8b7v; title exactly matches article). Package is a full R project. code=Y: scripts/01_clean.R, 02_main-A.R, 03_main-B.R deposited to reproduce this paper's analyses, with renv.lock/renv for environment. data=Y: authors' own survey data deposited in package - data/source_files/cint.csv (580KB), qualtrics.csv (6MB); processed outputs data/output/modeling.rds (137MB), national_issues.rds (321KB). Real files (byte sizes present), not external pointers. Original quantitative empirical study (a survey the authors fielded), so in_scope=Y, qualitative=N. data_gated=N: authors' own openly deposited survey data, no restriction/DUA/proprietary source. | provenance: OSF node u8b7v is public; title matches article verbatim; sole contributor/owner is author Turgut Keskintürk (one of the three authors). Verified via api.osf.io/v2/nodes/u8b7v/ and /contributors/.",4
10.15195/v12.a13,SS351,Demographic Differences in Responses to a Two-Step Gender Identity Measure,"Christina Pao, Christopher Julian, D’Lane Compton, Danya Lagos, Lawrence Stacey",2025-05-05,"February 12, 2025",https://sociologicalscience.com/articles-v12-13-277/,Y,N,N,Y,N,N,N,,https://osf.io/vk36p/,https://osf.io/vk36p/,"(a) Article page https://sociologicalscience.com/articles-v12-13-277/ — SUCCESS: Reproducibility Package line links to OSF https://osf.io/vk36p/ (Stata replication code); data availability notes Census Bureau Household Pulse Survey public data. (d) Verified via OSF API https://api.osf.io/v2/nodes/vk36p/ — public node titled ""Demographic differences in responses to a two-step gender identity measure"" by Pao, Julian, Compton, Lagos, Stacey. Stopped after confirming actual package URL; steps (b) PDF end-matter, (c) supplement PDF, (e) web_search not needed.","OSF node vk36p (real fetch via OSF API) titled ""Demographic differences in responses to a two-step gender identity measure"". Contains one folder ""Replication code"" with three Stata .do files: age_adjusted_estimates.do (34,717 B), unadjusted_estimates.do (27,058 B), variable_coding.do (8,404 B). code=Y: these scripts reproduce the paper's estimates. data=N: no analysis dataset deposited; underlying data is the U.S. Census Bureau Household Pulse Survey, referenced as a public source (a source, not a deposit). in_scope=Y quantitative empirical; qualitative=N. data_gated=N: Household Pulse Survey is a free public-use file, no restriction. | provenance: OSF node vk36p is owned solely by Christopher Julian (user gcfnr), who is co-author Christopher A. Julian. Node title 'Demographic differences in responses to a two-step gender identity measure' and its description naming all five authors and Sociological Science match THIS paper. RULE4 satisfied.",4
10.15195/v12.a14,SS352,Inequality and Social Ties: Evidence from 15 U.S. Data Sets,"Cristobal Young, Benjamin Cornwell, Barum Park, Nan Feng",2025-05-13,"September 5, 2024",https://sociologicalscience.com/articles-v12-14-294/,Y,N,Y,Y,Y,N,Y,"Add Health restricted-use data — apply via UNC Carolina Population Center (https://data.cpc.unc.edu/projects/2/view; contractual DUA requiring IRB approval + data security plan). PROSPER data — permission from original collectors: Richard Spoth (rlspoth@iastate.edu, Iowa State) or Wayne Osgood (wosgood@psu.edu, Penn State).",https://osf.io/ky4ws/,https://osf.io/ky4ws/,"(a) Article page supplemental/availability section — WebFetched sociologicalscience.com/articles-v12-14-294/; found ""Data and Code Availability"" statement pointing to OSF reproducibility package. (d) Verified OSF node via API https://api.osf.io/v2/guids/ky4ws/ — public project titled ""Inequality and Social Ties"". Also identified but did not need: full article PDF (SocSci_v12_294to321.pdf) and supplement PDF (SocSci_v12_294to321_supp.pdf). Stopped at first confirmed package URL per instructions; steps (b), (c), (e) not needed.","Verified OSF project ky4ws ""Inequality and Social Ties"" (public) matches the article. Package deposits actual Stata analysis code: socialcapital_osfvone.zip (184MB) with master.do, a 'code' folder of cleaning (c_*.do) and analysis (a_*.do) scripts organized by topic/dataset, plus graph/log/raw_data/support folders => code=Y reproduces this paper. Publicly shareable analysis datasets are physically deposited as .dta files (raw_data + support folders; 02acs_income_1990_2019.zip=1GB unzips to 02acs_income_1990_2019.dta) => data=Y (real deposit, not just a pointer). data_gated=Y because core analyses use RESTRICTED data not in the package: Add Health restricted-use (contract/DUA, IRB + security plan) and PROSPER (permission from collectors); article and readme confirm confidential datasets are available only upon application. Original quantitative empirical paper (in_scope=Y, qualitative=N). | provenance: OSF project ky4ws (public) titled ""Inequality and Social Ties""; contributors are Cristobal Young, Benjamin Cornwell, Nan Feng (3 of 4 paper authors) — owner match to THIS paper. Article page (sociologicalscience.com/articles-v12-14-294/) links this OSF as its reproducibility package.",4
10.15195/v12.a15,SS353,Predictive Algorithms and Perceptions of Fairness: Parent Attitudes Toward Algorithmic Resource Allocation in K-12 Education,"Rebecca Johnson, Simone Zhang",2025-05-14,"November 12, 2024",https://sociologicalscience.com/articles-v12-15-322/,Y,N,Y,Y,Y,N,N,,https://doi.org/10.7910/DVN/EUJ1YZ,https://doi.org/10.7910/DVN/EUJ1YZ,"(a) Article page https://sociologicalscience.com/articles-v12-15-322/ — Reproducibility Package line lists main replication materials at https://doi.org/10.7910/DVN/EUJ1YZ and a TESS .tab dataset file. Full PDF: https://sociologicalscience.com/download/vol_12/may/SocSci_v12_322to356.pdf ; Supplement: https://sociologicalscience.com/download/vol_12/may/SocSci_v12_322to356_supp.pdf. (d) Harvard Dataverse API (https://dataverse.harvard.edu/api/search) confirmed doi:10.7910/DVN/EUJ1YZ = ""Replication Data and Code for: Predictive Algorithms and Perceptions of Fairness..."" by Johnson & Zhang. OSF users API returned HTTP 500 (not needed — package already confirmed). Stopped at step (a)/(d) per instructions; did not need to read full PDF, supplement PDF, or run web_search.","in_scope=Y (original empirical quantitative: TESS094 survey experiment on parent attitudes toward algorithmic K-12 resource allocation). qualitative=N. Harvard Dataverse package (doi:10.7910/DVN/EUJ1YZ, Johnson & Zhang, pub. 2024-12-24, CC0 1.0) verified via Dataverse JSON API. data=Y: authors deposited analysis datasets IN the package (fr_cleaned_10212025.tab, ""TESS094 Johnson_FinalData_notract.tab"", and llm_results_test/train/unlab.RDS). code=Y: deposited R scripts reproducing this paper (00_utils.R, 01_clean_data.R, 02_text_apicalls.R, 03_descriptive_graphs.R, 04_inferential_analyses.R, 05_additional_supplement.R). data_gated=N: data deposited freely under CC0 public domain, no restriction/DUA. JS-rendered Dataverse HTML pages returned blank; file inventory obtained from the /api/datasets JSON endpoint. | provenance: Owner = paper authors Rebecca Johnson (Georgetown) & Simone Zhang (NYU); dataset title verbatim cites THIS paper (DOI 10.7910/DVN/EUJ1YZ, pub 2024-12-24). RULE4 satisfied.",4
10.15195/v12.a16,SS354,Evaluation Criteria and Women's Attainment of Elite STEM Education: Evidence from College Admission Records,"Wei-hsin Yu, Kuo-Hsien Su",2025-06-16,"February 24, 2025",https://sociologicalscience.com/articles-v12-16-357/,Y,N,N,Y,N,N,Y,"Confidential administrative college-admission application records from National Taiwan University (Office of Admission) | APPLY/ROUTE: Restricted institutional data: the authors obtained special permission from NTU's Office of Admission and are prohibited from sharing it; others must apply directly to the university's Office of Admission. (Harvard Dataverse DVN/KUVUS8 holds only replication code and public ancillary data, not the underlying admission records.)",https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KUVUS8,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KUVUS8 (DOI: https://doi.org/10.7910/DVN/KUVUS8),"(a) Article page https://sociologicalscience.com/articles-v12-16-357/ — SUCCESS: page has a Supplemental Materials PDF link (SocSci_v12_357to387_supp.pdf) AND a reproducibility/data-availability statement stating that confidential NTU data cannot be shared but ""all of the code files and ancillary data generated from publicly available sources are stored in Dataverse"" at doi:10.7910/DVN/KUVUS8. (d) Harvard Dataverse API (q=title) — CONFIRMED the dataset: ""Replication Data for: Evaluation Criteria and Women's Attainment of Elite STEM Education..."", author Yu, Wei-hsin, DOI 10.7910/DVN/KUVUS8. OSF users API (full_name=Wei-hsin Yu) — found user osf.io/5r87u but the authoritative package is the Dataverse one cited in-article. Did not need (b) full PDF, (c) supplement PDF scan, or (e) web_search since the package URL was found at step (a) and verified at step (d).","Verified via Dataverse API. | provenance: Verified via live Harvard Dataverse API fetch of dataset doi:10.7910/DVN/KUVUS8. Depositor/author = Yu, Wei-hsin (UCLA, ORCID 0000-0002-3074-3636), one of the paper's authors; dataset title cites THIS paper verbatim (RULE4 PASS). Not a general tool/dependency (RULE2 N/A) and not a preprint (RULE3 N/A).",4
10.15195/v12.a17,SS355,Who Learns from Deliberative Minipublics? Identity-Based Differences in Knowledge Gains across Thirteen Citizens' Initiative Review Experiments,"Kristinn Ársælsson, John Gastil",2025-06-18,"April 18, 2025",https://sociologicalscience.com/articles-v12-17-388/,Y,N,Y,Y,Y,N,N,,https://osf.io/rnpcq/,https://osf.io/rnpcq/,"(a) Article page https://sociologicalscience.com/articles-v12-17-388/ — checked supplemental materials / Reproducibility Package line: FOUND OSF link https://osf.io/rnpcq/ explicitly labeled ""Reproducibility Package: Stata replication code and data"". Also noted supplement PDF at https://sociologicalscience.com/download/vol_12/june/supplemental_materials/SocSci_v12_388to408_supp.pdf and main PDF. Stopped per instructions after finding actual package URL on step (a). (d) Verified the OSF hit via OSF API node endpoint api.osf.io/v2/nodes/rnpcq/ — confirmed it is the replication data/code node for this exact article. Steps (b) full PDF, (c) supplement PDF, and (e) web_search were not needed since (a) yielded an actual labeled package URL.","in_scope=Y (original quantitative empirical analysis of knowledge gains across 13 Citizens' Initiative Review experiments); qualitative=N. OSF node rnpcq (public, created 2025-05-10, titled ""Replication Data for: 'Who Learns from Deliberative Minipublics?...'"") verified via OSF API. osfstorage contains two deposited files: soc_sci_replication_2025.dta (9.96 MB Stata dataset = analysis data => data=Y) and mega_cir2_replication.do (4.3 KB Stata script reproducing this paper's results => code=Y). Data freely/publicly deposited on OSF, no restriction => data_gated=N. | provenance: OSF node rnpcq owned by paper authors Kristinn Már Ársælsson and John Gastil (both admin contributors); node title explicitly replicates 'Who Learns from Deliberative Minipublics?...' — RULE4 satisfied.",4
10.15195/v12.a18,SS356,Partisanship Meets Social Networks: How Politically Heterogeneous Acquaintances and Close Relationships Buffer Partisan Animosity,"Delia Baldassarri, Jona de Jong",2025-07-07,"March 17, 2025",https://sociologicalscience.com/articles-v12-18-409/,Y,N,Y,Y,Y,N,N,,https://doi.org/10.7910/DVN/6ISNQQ,https://doi.org/10.7910/DVN/6ISNQQ,"(a) Article page https://sociologicalscience.com/articles-v12-18-409/ — Reproducibility Package line found, links to https://doi.org/10.7910/DVN/6ISNQQ; also lists supplement PDF SocSci_v12_409to430_supp.pdf. (d) Harvard Dataverse search API confirmed the dataset ""Replication Data and Code for..."" at the same DOI. OSF users API found author Jona de Jong (osf.io/d578f) but OSF nodes API returned 0 matching projects. Stopped after confirming the actual package URL at step (a)/(d); did not need to open the full PDF, supplement PDF, Zenodo/GitHub/figshare, or web search.","Verified Harvard Dataverse package doi:10.7910/DVN/6ISNQQ via API. Contains deposited analysis data (data1.xlsx, data2.xlsx) and R code reproducing the paper (Cleaning.R, Analysis.R, Appendix.R) plus Read_me.docx. All files unrestricted (restricted=False). Title matches the paper exactly. in_scope=Y (original empirical quantitative analysis); qualitative=N; data=Y (datasets in package, not an external pointer); code=Y; data not gated. | provenance: Harvard Dataverse doi:10.7910/DVN/6ISNQQ; depositors/authors Jona de Jong (Utrecht/EUI) and Delia Baldassarri (NYU) match the paper's authors; dataset title 'Replication Data and Code for: Partisanship Meets Social Networks...' cites THIS paper exactly (RULE4 satisfied). Verified via Dataverse native API, not README.",4
10.15195/v12.a19,SS357,Outlier or Not? The Birth Order Effects on Educational Attainment in China,Shoudeng Zhang,2025-07-25,"November 22, 2023",https://sociologicalscience.com/articles-v12-19-431/,Y,N,N,Y,N,N,Y,"China Family Panel Studies (CFPS) | APPLY/ROUTE: Formal application through the official CFPS portal (https://cfpsdata.pku.edu.cn/); reproducibility statement directs users there to obtain the data. Authors deposited only Stata replication code at Harvard Dataverse (https://doi.org/10.7910/DVN/RZVEMI), not the underlying data.",https://doi.org/10.7910/DVN/RZVEMI,https://doi.org/10.7910/DVN/RZVEMI,"(a) Article page https://sociologicalscience.com/articles-v12-19-431/ — Reproducibility and Supplemental Materials section explicitly lists a ""Reproducibility Package"" with URL https://doi.org/10.7910/DVN/RZVEMI (""Stata replication code is available at the link""). Underlying CFPS data noted as available by application at https://cfpsdata.pku.edu.cn/. (d) Harvard Dataverse API (https://dataverse.harvard.edu/api/search?q=...) confirmed the DOI 10.7910/DVN/RZVEMI as ""Replication Data for: Outlier or Not? The Birth Order Effects on Educational Attainment in China"" by Shoudeng Zhang, published 2025-05-29, containing Stata replication code. Stopped at step (a)/(d) as instructed since an actual package URL was found; did not need to scan the full PDF (b), supplement PDF (c), or use web_search (e).","Verified via Harvard Dataverse API (doi:10.7910/DVN/RZVEMI, published 2025-05-29, author Zhang Shoudeng). in_scope=Y, qualitative=N: original quantitative analysis of birth order effects on educational attainment. Package contains exactly 4 files: three Stata scripts (analysis.do, Birth interval analsis.do, clean and reshape.do) plus readme.txt. code=Y: .do files reproduce this paper's cleaning and analysis. data=N: no dataset deposited; description explicitly directs data access to the external CFPS website via application. data_gated=Y: underlying CFPS microdata is a registration/application-required restricted source. (The .do files themselves are also marked restricted=true/file-access-request on Dataverse, but they are deposited in the package.) | provenance: Confirmed via Harvard Dataverse API (doi:10.7910/DVN/RZVEMI). Depositor/owner Zhang, Shoudeng (Peking University, pkuzsd@pku.edu.cn) is the paper's author; package title cites this exact paper; readme contact email matches the author. RULE4 satisfied.",4
10.15195/v12.a20,SS358,How to Make a Functionalist Argument,"Andrés Araújo, Nicolás Ochoa",2025-08-12,"May 1, 2025",https://sociologicalscience.com/articles-v12-20-456/,NA,,,,,,,,,,abstract,"Abstract of ""How to Make a Functionalist Argument"" describes a purely conceptual/theoretical contribution: two goals are (1) disambiguating what it means to attribute a function (proper functions vs. role functions) and (2) introducing a typology of functional arguments as general explanatory strategies. No original empirical analysis (quantitative or qualitative) is reported — no data, interviews, ethnography, archival, or textual evidence analyzed. This is pure theory, so in_scope=NA (nothing to reproduce). qualitative left N per NA convention.",4
10.15195/v12.a21,SS359,Rising Educational Divides in Attitudes: How Polarization across Cohorts Can Mask Age-Related Polarization,Fabian Kratz,2025-08-12,"May 23, 2025",https://sociologicalscience.com/articles-v12-21-486/,Y,N,N,Y,N,N,Y,"German Socio-Economic Panel (SOEP-Core v37eu, 1984-2020, EU-edition), DIW Berlin | APPLY/ROUTE: Formal data assignment (data distribution) contract requested from DIW Berlin at https://www.diw.de/en/diw_01.c.601584.en/data_access.html; the SOEP-Core v37eu edition is not freely downloadable. A reproducibility package with Stata code is on OSF (https://osf.io/um8f7/), but the underlying microdata itself remains restricted.",https://osf.io/um8f7/,https://osf.io/um8f7/,"(a) Article page https://sociologicalscience.com/articles-v12-21-486/ — found Reproducibility Package line linking OSF https://osf.io/um8f7/ (STATA replication code). Verified via OSF API https://api.osf.io/v2/guids/um8f7/ which confirms a public project with the exact article title, described as a replication package using SOEP data. (d) Also queried Harvard Dataverse API (no matching hit), Zenodo API (504 timeout), OSF users API (timeout) — not needed since (a) succeeded. Did not need to open the full PDF, supplement PDF, or use web_search. Note: underlying SOEP microdata requires a DIW data-assignment contract, but the Stata replication code package is public at the OSF URL.","OSF node um8f7 (fetched via OSF API + downloaded polarization.zip, 76,876 bytes, deposited 2025-07-02) is the real replication package for Kratz's paper. in_scope=Y: original quantitative empirical analysis of German SOEP panel data. qualitative=N. code=Y: full set of Stata .do files (01_master.do; 02_data_retrieval; 03_1_data_management_SOEP; 04-06 effect plots, profile plots, tables, and IPW/salience/controls/cohort/migback robustness) that reproduce this paper's results. data=N: the 01_data/ folder ships empty; analysis dataset is SOEP-STATA v37 micro data pulled by the do-files (only a macro-level Macro_Data_IMMIG.xlsx is included, not the analysis dataset). data_gated=Y: SOEP is a restricted register requiring a signed data-use agreement with DIW Berlin, so the micro data cannot be freely deposited. | provenance: OSF node um8f7 (https://osf.io/um8f7/): sole contributor/admin is Fabian Kratz, the paper's author (RULE4 satisfied); node title exactly matches the paper title and the description identifies it as the SOEP-based replication package. Linked from the Sociological Science v12 (2025) article page reproducibility line.",4
10.15195/v12.a22,SS360,"One Sentiment, Multiple Interpretations: Contrasting Official and Popular Anti-Americanism in China","Yinxian Zhang, Di Zhou",2025-08-12,"April 6, 2025",https://sociologicalscience.com/articles-v12-22-511/,Y,N,Y,Y,Y,N,Y,"Raw underlying corpus withheld for copyright/legal reasons (not distributable): (1) Zhihu user posts — proprietary platform content, obtainable only by collecting directly from Zhihu (https://www.zhihu.com) subject to its Terms of Service; (2) People's Daily articles — copyrighted, available via the People's Daily digital archive (http://data.people.com.cn/ ; http://paper.people.com.cn/) under its usage terms. No formal DUA/application portal exists; reproduction from raw requires collecting from these sources under their terms. Analysis-ready derivative/processed data IS deposited and freely downloadable in the OSF package (osf.io/wxjnr, file rz8dq).",https://osf.io/wxjnr/,https://osf.io/wxjnr/,"(a) Article page https://sociologicalscience.com/articles-v12-22-511/ — ""Data and Materials Availability"" section explicitly names a Reproducibility Package with the OSF link https://osf.io/wxjnr/. (d) OSF API https://api.osf.io/v2/nodes/?filter[title]=Anti-Americanism confirmed node wxjnr (API: https://api.osf.io/v2/nodes/wxjnr/). Harvard Dataverse API queried for ""anti-Americanism China sentiment"" — no matching author/title dataset. Steps (b) PDF, (c) supplement PDF, and (e) web_search were not needed since the package URL was found at step (a)/(d).","in_scope=Y: original empirical computational text analysis (sentiment classification + LDA topic modeling) of Chinese anti-Americanism discourse. qualitative=N: textual source material is converted into quantitative variables (sentiment scores, topic distributions), not interpreted directly. Verified the actual package by downloading the 4.2MB zip from the OSF API (osf.io/download/rz8dq). code=Y: deposits 5 Jupyter notebooks that reproduce the paper's pipeline and figures (01_data_preparation, 02_sentiment_classification, 03a_pd_lda, 03b_zh_lda, 04_visualization) plus results/ figures (figure1-2, figureS1-2) and LDA outputs. data=Y: analysis-ready derivative datasets ARE deposited in processed_data/ (pd_data_with_sents.csv, zh_data_with_sents.csv, zh_segments_sentiment_step.csv 3MB, zh_segments_relevance_step.csv 3.4MB) from which the paper figures are generated. data_gated=Y: the underlying raw text corpora (Zhihu / People's Daily) are withheld for legal reasons and not redistributable, a restriction on the primary source even though derived data is deposited. | provenance: OSF node wxjnr independently confirmed via OSF API. Title = ""Replication Materials for: One Sentiment, Multiple Interpretations -- Contrasting Official and Popular Anti-Americanism in China"" (cites this exact paper). Sole admin contributor is Yinxian Zhang (ORCID 0000-0002-5343-5898), a named author. RULE4 satisfied (author-owned + cites the paper). Not a general tool/dependency (RULE2), not a preprint (RULE3).",4
10.15195/v12.a23,SS361,Workplace Networks and the Dynamics of Worker Organizing,"Hana Shepherd, Rebecca Roskill, Suresh Naidu, Adam Reich",2025-08-27,"February 20, 2025",https://sociologicalscience.com/articles-v12-23-537/,Y,N,N,Y,N,N,Y,"Proprietary OUR Walmart organizer field notes (~80,000 unstructured notes from ~120 store-level labor campaigns at Walmart, 2010–2015) | APPLY/ROUTE: Available on request from the authors: they will provide the processed and anonymized data for replication ""upon request and subject to review of a plan to keep the data secure and to delete after use."" Analysis code is separately public at OSF (https://osf.io/wejb5/), but the underlying data itself is proprietary and not deposited.",https://osf.io/wejb5/,https://osf.io/wejb5/,"(a) Article page https://sociologicalscience.com/articles-v12-23-537/ — 'Reproducibility Package' line explicitly states all code for data processing and analysis is available at https://osf.io/wejb5/ (FOUND HERE). (d) Verified via OSF API https://api.osf.io/v2/nodes/wejb5/ — confirmed public node titled 'Replication Code for Workplace Networks and the Dynamics of Worker Organizing' containing analytical code. Also queried OSF search API (no title match), Harvard Dataverse search API (no author match). Did not need to open the full/supplement PDFs or use web_search since the package URL was found and API-verified in steps (a) and (d).","Verified OSF node wejb5 (public, created 2025-04-15) via OSF API. Deposited files: DataCleaning.ipynb, MainAnalysis.ipynb, ResamplingData.ipynb, construct_worker_network.py, IndividualStats.py, WorksiteStats.py — analytical/data-processing code reproducing THIS paper => code=Y. No dataset deposited; original OUR Walmart data proprietary, processed/anonymized available from authors on request => data=N, data_gated=Y. in_scope=Y (original quantitative network analysis); qualitative=N. | provenance: OSF API confirms node wejb5 owned by the four paper authors (Shepherd, Roskill, Naidu, Reich) and node title explicitly cites this paper ""Workplace Networks and the Dynamics of Worker Organizing"" (RULE4 satisfied).",4
10.15195/v12.a24,SS362,"Streaming Platforms, Filter Bubbles, and Cultural Inequalities. How Online Services Increase Consumption Diversity","Samuel Coavoux, Abel Aussant",2025-09-01,"May 29, 2025",https://sociologicalscience.com/articles-v12-24-572/,Y,N,N,Y,N,N,Y,"2018 French survey data (Practices culturelles/streaming survey) archived at the Progedo-Adisp repository (data.progedo.fr) | APPLY/ROUTE: Available on demand / by request from the Progedo-Adisp repository (data.progedo.fr); researchers must apply to the archive to obtain the survey microdata. The OSF replication package (doi.org/10.17605/OSF.IO/SHR4J) provides only analysis scripts, not the data.",https://doi.org/10.17605/OSF.IO/SHR4J,https://doi.org/10.17605/OSF.IO/SHR4J (resolves to https://osf.io/shr4j),"(a) Article page https://sociologicalscience.com/articles-v12-24-572/ — FOUND. Explicit text: ""A replication package containing all scripts necessary to reproduce the results presented in the article is available at OSF (https://doi.org/10.17605/OSF.IO/SHR4J)."" Also lists Supplemental Materials PDF (SocSci_v12_572to600_supp.pdf) and Data availability via Progedo-Adisp repository (data.progedo.fr/studies/doi/10.13144/lil-1511, available on demand). (d) OSF API cross-check: confirmed author Samuel Coavoux has OSF user id 3w6dc (ORCID 0000-0001-7991-3555, ENSAE/CREST); Harvard Dataverse search returned no matching dataset (only unrelated hits). Stopped at (a) per instructions since an actual package URL was found; did not need PDF end-matter, supplement PDF, Zenodo/GitHub/figshare APIs, or web_search.","in_scope=Y: original quantitative empirical paper using statistical matching on 2018 French cultural-practices survey to estimate streaming platforms' effect on consumption diversity. qualitative=N (quantitative). Verified OSF package osf.io/shr4j via API: contains full R analysis scripts (make_base_data.R, match_music/film/serie.R, compute_results.R, robustness scripts) + makefile that reproduce the results => code=Y. The main analysis dataset (data/pc18_quetelet_octobre2021.csv, i.e. PC18) is NOT deposited — makefile expects it locally; only a small derived control_variables.csv is included. Article states data available 'through the Progedo-Adisp repository' => data=N (external source, not a deposit). PC18 microdata from Progedo-Adisp/Quetelet requires registration + data-use agreement (restricted research-access register) => data_gated=Y. | provenance: OSF project shr4j (https://doi.org/10.17605/OSF.IO/SHR4J), linked from the article's reproducibility line at sociologicalscience.com/articles-v12-24-572/. OSF API confirms: title = 'Replication package for ""Streaming Platforms, Filter Bubbles, and Cultural Inequalities...""' (cites THIS paper); contributors = Samuel Coavoux (admin) and Abel Aussant (write) — both authors of the paper. RULE4 provenance satisfied.",4
10.15195/v12.a25,SS363,"An Unreliable Ladder: Top–Bottom Self-Placement, Subjective Social Status, and Political Preferences","Lewis Anderson, Abel Aussant",2025-09-01,"April 21, 2025",https://sociologicalscience.com/articles-v12-25-601/,Y,N,Y,Y,Y,N,Y,"Restricted quantitative source: SOEP-based SOECBIAS-COVREF (SOEP-CoV/BIAS panel, DE/IT/PL/SE 2020-2022; file a_soecbias_covref_data_2020-2022_w1-4_panel.dta) — available only on application via the SOEP data distribution at DIW Berlin (https://www.diw.de/soep, soep@diw.de). Also BES Internet Panel Wave 23 (not yet publicly released). Other quantitative inputs (ISSP via GESIS, GSS, ESS, BES W21) are free public archives.",https://osf.io/q4sjr/,https://osf.io/q4sjr/,"(a) Article page https://sociologicalscience.com/articles-v12-25-601/ — its Replication/Supplemental Materials section explicitly names a 'Reproducibility Package' hosted on OSF at https://osf.io/q4sjr/ (Stata code + anonymized interview transcripts). (d) Confirmed via OSF API https://api.osf.io/v2/nodes/?filter[title]=Unreliable Ladder — returned exactly one node titled 'Supplemental material to \""An unreliable ladder: Top-Bottom Self-Placement, subjective social status, and political preferences\""' at https://osf.io/q4sjr/. Harvard Dataverse API searched (no match). Did not need to open the full PDF, supplement PDF, or use web_search since the package URL was found at steps (a) and (d).","Real fetch of OSF project q4sjr (via OSF API + file download of the .do script). in_scope=Y: original empirical mixed-methods paper. qualitative=N: primary evidence is BOTH quantitative (multi-survey Stata analysis) AND qualitative (cognitive-interview transcripts), so mixed => N. code=Y: 'Topbot reproduction code.do' is a genuine reproduction script for this paper's quantitative results (not a generic tool). data=Y: authors deposited their own analysis data as 'Anonymised interview transcripts.docx' (the cognitive-interview material they collected and analyzed). data_gated=Y: the underlying QUANTITATIVE analysis datasets are NOT in the package (external sources requiring separate download - ISSP ZA8790/ZA8783/ZA5900/etc., GSS panels, ESS6, BES W21/W23, Konstanz Inequality Barometer, Grigorieff 2018), and at least one is a restricted/request-based register source (SOECBIAS-COVREF 'available upon request'; BES Wave 23 not yet public), so a replicator faces an access barrier for full reproduction. Package = 3 files: Topbot reproduction code.do, Anonymised interview transcripts.docx, Supplemental material.pdf. | provenance: OSF node q4sjr (public), owner/admin & bibliographic contributor Lewis Robert Anderson (paper co-author); node title 'Supplemental material to ""An unreliable ladder: Top-Bottom Self-Placement, subjective social status, and political preferences""' cites THIS paper. Deposited files independently confirmed via OSF API/download: 'Topbot reproduction code.do' (Stata, 19.6KB) = code; 'Anonymised interview transcripts.docx' (248KB) = qualitative data; 'Supplemental material.pdf'.",4
